Close,High,Low,Open,Volume,BTC_Close,BTC_High,BTC_Low,BTC_Open,BTC_Volume,Close_Lag1,Close_Lag2,Close_Lag3,Return_1D,MA5,MA10,MA20,Volatility_5D,Volatility_10D,RSI,MACD,MACD_Signal,BTC_Return_1D,BTC_MA5,BTC_MA10,BTC_Volatility_5D,Target_Price,Target_Return,Target_Direction
23.850000381469727,24.600000381469727,23.5,24.549999237060547,153920.0,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,23.850000381469727,24.549999237060547,25.600000381469727,0.0,24.410000228881835,24.775,24.717499828338624,0.725775364584228,1.0483450790580546,39.04258517154862,-1.398508525185374,-1.6372756688002998,-0.03638625350557034,37183.046875,36767.6859375,1346.2166160730098,23.850000381469727,0.0,0
23.850000381469727,24.600000381469727,23.5,24.549999237060547,153920.0,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,23.850000381469727,23.850000381469727,24.549999237060547,0.0,24.34000015258789,24.420000076293945,24.657499885559083,0.7668115021550579,0.5370700845793976,39.042585171548616,-1.3654998613333262,-1.582920507306905,0.008731498936251025,37018.5375,36510.226953125,1467.1331992097175,23.5,-0.014675068170718286,0
23.5,24.350000381469727,23.149999618530273,24.100000381469727,151940.0,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,23.850000381469727,23.850000381469727,23.850000381469727,-0.014675068170718286,23.920000076293945,24.320000076293944,24.58249988555908,0.3834054246095073,0.608823878413578,37.744411784014375,-1.351997378930207,-1.5367358816315657,-0.06418068028941804,36215.64296875,36296.537109375,2063.5807581149224,23.950000762939453,0.019148968635721353,1
23.950000762939453,24.049999237060547,21.149999618530273,22.950000762939453,402700.0,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,23.5,23.850000381469727,23.850000381469727,0.019148968635721353,23.800000381469726,24.26500015258789,24.57249994277954,0.173205328528771,0.6155619147134175,40.484434213069356,-1.290113636654187,-1.4874114326360899,-0.0026243254847995168,35068.41640625,36182.19375,1501.5108836147663,24.649999618530273,0.02922750869695201,1
24.649999618530273,24.899999618530273,23.100000381469727,24.899999618530273,251860.0,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,23.950000762939453,23.5,23.850000381469727,0.02922750869695201,23.960000228881835,24.280000114440917,24.55999994277954,0.42190025197523257,0.6236984589747343,44.571202346923904,-1.1710867089360555,-1.424146487896083,0.11569117681725527,35158.559375,36348.89296875,1645.1942351121795,30.549999237060547,0.2393509010075212,1
30.549999237060547,30.950000762939453,27.299999237060547,27.649999618530273,726640.0,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,24.649999618530273,23.950000762939453,23.5,0.2393509010075212,25.3,24.85500011444092,24.892499923706055,2.9643713211593914,2.087987809129829,65.85399664026889,-0.5938310357819887,-1.2580833974732641,-0.01720501684509279,35388.6875,36285.8671875,1788.236143063031,24.649999618530273,-0.1931260152495493,0
24.649999618530273,25.5,23.299999237060547,24.5,1989360.0,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,30.549999237060547,24.649999618530273,23.950000762939453,-0.1931260152495493,25.45999984741211,24.9,24.929999923706056,2.887126216723234,2.0771237853105653,46.58924089598814,-0.6054531299653263,-1.1275573439716766,0.01721406171757467,35683.09140625,36350.814453125,1994.9431832325142,24.649999618530273,0.0,0
24.649999618530273,25.5,23.299999237060547,24.5,1989360.0,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,24.649999618530273,30.549999237060547,24.649999618530273,0.0,25.689999771118163,24.804999923706056,24.967499923706054,2.733678488299769,2.0632293589108395,46.58924089598814,-0.6076590085424094,-1.0235776768858234,-0.047727642256857994,36081.453125,36148.548046875,1630.8178563132933,24.649999618530273,0.0,0
24.649999618530273,25.5,23.299999237060547,24.5,1989360.0,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,24.649999618530273,24.649999618530273,30.549999237060547,0.0,25.82999954223633,24.814999961853026,25.004999923706055,2.6385600428513034,2.0620981284989592,46.58924089598814,-0.6024623720026057,-0.9393546159091799,0.09972131894675185,37206.4984375,36137.457421875,1284.7563959868517,26.299999237060547,0.06693710523589269,1
26.299999237060547,28.100000381469727,25.700000762939453,26.75,1233800.0,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,24.649999618530273,24.649999618530273,24.649999618530273,0.06693710523589269,26.159999465942384,25.059999847412108,25.03749990463257,2.555973226771186,2.0801705977586855,51.540816065464604,-0.4599013638678322,-0.8434639655009104,0.028661855288592664,37781.16953125,36469.864453125,1871.0931058348015,25.350000381469727,-0.03612163053800144,0
25.350000381469727,27.200000762939453,24.600000381469727,27.200000762939453,708880.0,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,26.299999237060547,24.649999618530273,24.649999618530273,-0.03612163053800144,25.11999969482422,25.20999984741211,24.992499923706056,0.7259475619292838,2.036854575188323,48.739149214813295,-0.4187506096342375,-0.7585212943275759,0.004669320789865594,38521.90390625,36955.295703125,2060.846506398273,24.100000381469727,-0.04930966395226255,0
24.100000381469727,26.350000381469727,23.850000381469727,25.5,630500.0,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,25.350000381469727,26.299999237060547,24.649999618530273,-0.04930966395226255,25.00999984741211,25.23499984741211,24.82749996185303,0.8466106168213003,2.019770044975397,45.25346042658339,-0.48145300321607465,-0.7031076361052757,-0.05096256237308472,38724.43671875,37203.7640625,1962.3745737032716,23.600000381469727,-0.020746887638410372,0
23.600000381469727,24.799999237060547,23.5,23.75,545860.0,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,24.100000381469727,25.350000381469727,26.299999237060547,-0.020746887638410372,24.8,25.244999885559082,24.782499980926513,1.061248886413486,2.0104515271368406,43.900984329956366,-0.5649782061281563,-0.6754817501098518,-0.007655308506355651,39224.634375,37653.04375,1065.567314554948,23.200000762939453,-0.016949136104436047,0
23.200000762939453,23.299999237060547,21.950000762939453,23.149999618530273,413320.0,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,23.600000381469727,24.100000381469727,25.350000381469727,-0.016949136104436047,24.510000228881836,25.169999885559083,24.717500019073487,1.286661853748469,2.0770167380332114,42.798974611990296,-0.655888483322336,-0.6715630967523487,-0.0595545108824469,38562.51171875,37884.505078125,1880.7757072045715,23.200000762939453,0.0,0
23.200000762939453,23.299999237060547,21.950000762939453,23.149999618530273,413320.0,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,23.200000762939453,23.600000381469727,24.100000381469727,0.0,23.890000534057616,25.025,24.652500057220458,0.8961025258227603,2.16605718011941,42.798974611990296,-0.7196399713425947,-0.681178471670398,-0.004788717174578294,37641.990625,37711.580078125,1990.7878485799515,23.200000762939453,0.0,0
23.200000762939453,23.299999237060547,21.950000762939453,23.149999618530273,413320.0,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,23.200000762939453,23.200000762939453,23.600000381469727,0.0,23.460000610351564,24.29000015258789,24.572500133514403,0.39749195114725105,1.0343538646965975,42.798974611990296,-0.7613866930525646,-0.6972201159468314,0.002314299179515533,36700.39609375,37611.15,1374.4681924352776,22.049999237060547,-0.04956902965779042,0
22.049999237060547,22.5,21.100000381469727,21.75,332700.0,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,23.200000762939453,23.200000762939453,23.200000762939453,-0.04956902965779042,23.050000381469726,24.030000114440917,24.465000057220458,0.585235557733562,1.2401162823808658,39.2601726374082,-0.877155480581461,-0.7332071888737575,-0.11265533282181261,35366.322265625,37045.3794921875,2301.3020913995247,21.950000762939453,-0.004535078348348431,0
21.950000762939453,22.399999618530273,19.549999237060547,20.100000381469727,529640.0,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,22.049999237060547,23.200000762939453,23.200000762939453,-0.004535078348348431,22.72000045776367,23.760000228881836,24.282500076293946,0.6582176776491933,1.3765493928899597,38.95852147504902,-0.9658385344945941,-0.7797334579979248,0.02616961270137308,34256.753515625,36740.6939453125,1999.4182743324525,22.100000381469727,0.006833695367497894,1
22.100000381469727,23.299999237060547,22.0,23.100000381469727,251540.0,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,21.950000762939453,22.049999237060547,23.200000762939453,0.006833695367497894,22.500000381469725,23.50500030517578,24.160000133514405,0.6412880940865295,1.4285674661672654,39.70686691256151,-1.0123470711592226,-0.8262561806301844,0.0374509295196066,33843.909765625,36203.2107421875,1808.379801660631,23.549999237060547,0.06561080681277298,1
23.549999237060547,23.899999618530273,22.399999618530273,22.600000381469727,271080.0,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,22.100000381469727,21.950000762939453,22.049999237060547,0.06561080681277298,22.570000076293944,23.230000305175782,24.145000076293947,0.7471611196347454,1.0435516770017104,46.5309140627715,-0.9215792402235969,-0.8453207925488668,0.027856637741157764,33653.223046875,35647.6068359375,1614.720069257279,22.649999618530273,-0.03821654554934961,0
22.649999618530273,22.950000762939453,22.100000381469727,22.5,210920.0,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,23.549999237060547,22.100000381469727,21.950000762939453,-0.03821654554934961,22.45999984741211,22.960000228881835,24.085000038146973,0.667457445195818,0.7389182020730045,43.258242751867655,-0.9117573566072288,-0.8586081053605393,-0.0872604012088013,32841.11953125,34770.7578125,1323.9533181657803,22.649999618530273,0.0,0
22.649999618530273,22.950000762939453,22.100000381469727,22.5,210920.0,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,22.649999618530273,23.549999237060547,22.100000381469727,0.0,22.579999923706055,22.815000152587892,24.025,0.6280917698817686,0.6236319065191676,43.258242751867655,-0.8936717514193937,-0.8656208345723102,0.017336806155961115,32943.036328125,34154.679296875,1228.047674978942,22.649999618530273,0.0,0
22.649999618530273,22.950000762939453,22.100000381469727,22.5,210920.0,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,22.649999618530273,22.649999618530273,23.549999237060547,0.0,22.719999694824217,22.720000076293946,23.982499980926512,0.5215358138987246,0.5598611400650818,43.258242751867655,-0.8693178242617527,-0.8663602325101988,0.07653470332064805,33371.833203125,33814.293359375,1399.4895686718621,23.200000762939453,0.024282611641159413,1
23.200000762939453,24.149999618530273,23.049999237060547,23.299999237060547,285460.0,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,22.649999618530273,22.649999618530273,22.649999618530273,0.024282611641159413,22.939999771118163,22.720000076293946,23.944999980926514,0.41593272584068114,0.5598611400650818,46.149115431375414,-0.7964556211026199,-0.852379310228683,-0.006213875976586625,33514.094921875,33679.00234375,1478.0618190997557,24.299999237060547,0.047413725773590265,1
24.299999237060547,25.0,23.899999618530273,24.450000762939453,311460.0,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,23.200000762939453,22.649999618530273,22.649999618530273,0.047413725773590265,23.089999771118165,22.829999923706055,23.927499961853027,0.7171121475429434,0.7428172715286145,51.47404035504216,-0.6425442660354932,-0.810412301390045,0.04162825758718758,33755.162890625,33704.19296875,1779.6929793397137,26.850000381469727,0.10493832199468178,1
26.850000381469727,29.0,22.950000762939453,24.0,884600.0,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,24.299999237060547,23.200000762939453,22.649999618530273,0.10493832199468178,23.929999923706056,23.19499988555908,23.742500019073486,1.7658569097213794,1.4778832771452663,61.08152036538407,-0.31121711004956865,-0.7105732631219498,-0.02305527321430456,34435.77421875,33638.446875,1371.3780845706879,26.850000381469727,0.0,0
26.850000381469727,29.0,22.950000762939453,24.0,884600.0,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,26.850000381469727,24.299999237060547,23.200000762939453,0.0,24.770000076293947,23.675,23.85250005722046,1.9895353171528845,1.8074307077298353,61.08152036538407,-0.0480836731939327,-0.5780753451363464,-0.04191448950075438,34712.9421875,33827.9892578125,840.2779697592446,31.549999237060547,0.1750465098255447,1
31.549999237060547,31.75,27.700000762939453,28.899999618530273,646980.0,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,26.850000381469727,26.850000381469727,24.299999237060547,0.1750465098255447,26.55,24.63499984741211,24.197500038146973,3.219665788164369,2.9669521475887866,72.65455205535562,0.5335516481297624,-0.35574994648312463,0.00967855812266083,34562.42265625,33967.1279296875,918.2410069100868,31.549999237060547,0.0,0
31.549999237060547,31.75,27.700000762939453,28.899999618530273,646980.0,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,31.549999237060547,26.850000381469727,26.850000381469727,0.0,28.219999694824217,25.579999732971192,24.542500019073486,3.213175754943979,3.522719780134838,72.65455205535562,0.9831684765385873,-0.08796626187878226,0.022760094790705843,34609.26484375,34061.6798828125,916.0446736815338,31.549999237060547,0.0,0
31.549999237060547,31.75,27.700000762939453,28.899999618530273,646980.0,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,31.549999237060547,31.549999237060547,26.850000381469727,0.0,29.66999969482422,26.379999732971193,24.805000019073486,2.574295393455557,3.898803005903924,72.65455205535562,1.324228174277252,0.19447262535242454,0.017861561294527206,34493.265625,34124.2142578125,735.833385329578,31.75,0.006339168550740348,1
31.75,32.95000076293945,29.700000762939453,32.54999923706055,301160.0,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,31.549999237060547,31.549999237060547,31.549999237060547,0.006339168550740348,30.649999618530273,27.289999771118165,25.125,2.1260287498619443,3.992339682017371,73.08000757266392,1.5923037456257703,0.47403884940709373,-0.043691535402215154,34234.29921875,34335.03671875,722.6776451520424,33.70000076293945,0.06141734686423472,1
33.70000076293945,34.5,32.25,34.45000076293945,476500.0,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,31.75,31.549999237060547,31.549999237060547,0.06141734686423472,32.01999969482422,28.39499988555908,25.605000019073486,0.9431337014134911,4.093317643828313,76.86021962907243,1.9397441687045287,0.7671799132665809,0.014496276584600176,34366.91484375,34539.928515625,625.026630575237,32.349998474121094,-0.04005941419155645,0
32.349998474121094,34.20000076293945,31.200000762939453,33.75,364420.0,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,33.70000076293945,31.75,31.549999237060547,-0.04005941419155645,32.17999954223633,29.364999771118164,26.042499923706053,0.910769416914556,3.712220539231146,69.57596869896699,2.0821574894593056,1.030175428505126,-0.011095808977648836,34358.57109375,34460.496875,633.0936201772932,30.450000762939453,-0.05873254407420059,0
30.450000762939453,31.600000381469727,29.5,29.549999237060547,315360.0,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,32.349998474121094,33.70000076293945,31.75,-0.05873254407420059,31.95999984741211,30.089999771118165,26.404999923706054,1.1907980293043898,3.0173387164559307,60.83710311488551,2.018439818053718,1.2278283064148443,-0.028886355129662422,34000.3359375,34304.800390625,874.5622400389673,30.200000762939453,-0.008210180418263713,0
30.200000762939453,31.75,29.950000762939453,31.049999237060547,253220.0,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,30.450000762939453,32.349998474121094,33.70000076293945,-0.008210180418263713,31.690000152587892,30.679999923706056,26.754999923706055,1.435008439627704,2.234725650616064,59.7732677801116,1.9255733824162533,1.3673773216151262,0.02800225791699673,33702.38203125,34097.823828125,499.7432971972488,30.200000762939453,0.0,0
30.200000762939453,31.75,29.950000762939453,31.049999237060547,253220.0,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,30.200000762939453,30.450000762939453,32.349998474121094,0.0,31.38000030517578,31.01499996185303,27.104999923706053,1.5790024983907196,1.8069385111260596,59.7732677801116,1.8308709227867155,1.460076041849444,-0.008210311003178261,33657.28515625,33945.7921875,504.9692843699054,30.200000762939453,0.0,0
30.200000762939453,31.75,29.950000762939453,31.049999237060547,253220.0,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,30.200000762939453,30.200000762939453,30.450000762939453,0.0,30.68000030517578,31.35,27.5125,0.939812794570125,1.1343129580384927,59.7732677801116,1.7358092131306755,1.5152226761056904,0.021469475378479208,33658.28359375,34012.59921875,506.40051389521597,30.5,0.009933749320585994,1
30.5,31.200000762939453,29.700000762939453,30.649999618530273,169260.0,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,30.200000762939453,30.200000762939453,30.200000762939453,0.009933749320585994,30.310000610351562,31.245000076293945,27.939999961853026,0.15165726992419004,1.1620022684218954,60.800619795064414,1.665480927175583,1.545274326319669,-0.031668630428790756,33518.3875,33938.479296875,534.211255182999,28.149999618530273,-0.07704919283507305,0
28.149999618530273,30.5,27.850000381469727,30.399999618530273,235080.0,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,30.5,30.200000762939453,30.200000762939453,-0.07704919283507305,29.850000381469727,30.905000114440917,28.242499923706056,0.9591666824868146,1.508577219739287,50.02332946152789,1.4039361607154532,1.517006693198826,-0.013687548281983153,33483.318359375,33741.8271484375,589.6868868470448,26.450000762939453,-0.0603907239299486,0
26.450000762939453,28.950000762939453,26.450000762939453,28.75,187480.0,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,28.149999618530273,30.5,30.200000762939453,-0.0603907239299486,29.100000381469727,30.39500026702881,28.3875,1.7539241743978058,2.0361249678233064,43.95369734314491,1.0474104530916932,1.4230874451773996,0.003679352094793975,33288.185546875,33495.2837890625,620.1590089367144,25.649999618530273,-0.030245789086331687,0
25.649999618530273,26.549999237060547,24.5,26.0,327520.0,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,26.450000762939453,28.149999618530273,30.5,-0.030245789086331687,28.190000152587892,29.785000228881835,28.5375,2.1712325059958686,2.455611496005903,41.40748129009611,0.6923271384126117,1.2769353838244422,-0.031734999531688124,32940.227734375,33298.7564453125,887.6172206153726,24.899999618530273,-0.029239766516728438,0
24.899999618530273,26.149999618530273,24.700000762939453,25.799999237060547,180940.0,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,25.649999618530273,26.450000762939453,28.149999618530273,-0.029239766516728438,27.129999923706055,28.905000114440917,28.65,2.2373534038407095,2.473464734630575,39.11951989070037,0.3464091324570582,1.0908301335509654,-0.011302175908234458,32376.498046875,33017.3908203125,738.0754379338981,24.899999618530273,0.0,0
24.899999618530273,26.149999618530273,24.700000762939453,25.799999237060547,180940.0,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,24.899999618530273,25.649999618530273,26.450000762939453,0.0,26.00999984741211,28.160000228881835,28.7625,1.357110994639081,2.442312590794141,39.11951989070037,0.07144306930148758,0.8869527207010699,0.003549453661488622,32051.9421875,32785.16484375,662.6323835988231,24.899999618530273,0.0,0
24.899999618530273,26.149999618530273,24.700000762939453,25.799999237060547,180940.0,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,24.899999618530273,24.899999618530273,25.649999618530273,0.0,25.35999984741211,27.60500011444092,28.847499942779542,0.690471305488693,2.494154663821836,39.11951989070037,-0.14480034849050227,0.6806021068627555,0.008363987433579023,31870.89921875,32677.1087890625,555.6365501767135,23.549999237060547,-0.05421688362055532,0
23.549999237060547,24.649999618530273,23.200000762939453,24.25,201940.0,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,24.899999618530273,24.899999618530273,24.899999618530273,-0.05421688362055532,24.77999954223633,26.939999961853026,28.80999994277954,0.7604276655960815,2.60925743170151,34.79698796407047,-0.4202640213679594,0.4604288812166125,-0.030788575922789052,31469.99609375,32379.0908203125,398.43685119579527,24.25,0.029724024866967458,1
24.25,24.5,22.100000381469727,23.25,201760.0,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,23.549999237060547,24.899999618530273,24.899999618530273,0.029724024866967458,24.499999618530275,26.344999885559083,28.679999923706056,0.6010408750779538,2.4572401584748316,38.58629090235865,-0.5754532880161776,0.25325244737005453,-0.03278895069501786,31075.31953125,32007.7736328125,794.3556708968242,26.399999618530273,0.0886597780837226,1
